1.621526069746808,1.378997219136311,1.835219172690698,1.575390215543802,1.993017469911971,1.431877723713211,1.733648893868148,1.018744701459822,1.577483335030952,1.469626941597394,1.290798183136545,1.627845173966169,1.294496358252441,1.144262481780373,1.52086222301074,1.607666921396556,1.830402229221592,1.224476817287374,1.950381020880237,1.718670205150065,1.152268558905737,1.517105602106159,1.707713819283117,1.516721798339071,1.314797693533386,1.225534300724076,1.57264201406239,1.317872302362309,1.106641705307729,1.999533566630762,1.070847498766936
1.849684677079886,1.433858758775494,1.911328368933525,1.269172856784506,1.349296810801013,1.498712912533257,1.460345636832978,1.414364271418633,1.104139780624837,1.750627531554304,1.319599314567601,1.405748582490331,1.114125776795388,1.580518472377819,1.709328799776503,1.197450043907084,1.302023214829666,1.609367179021085,1.149260470631561,1.754630843370612,1.143203868820382,1.921407996167952,1.982418682357606,1.514474592324127,1.192565301700036,1.357181448671972,1.75113907271645,1.554537404663654,1.414491636181979,1.819732401385195,1.893668939213901
1.674974449467816,1.724875236128176,1.851137214389526,1.511168094553888,1.704173029904692,1.863752371301995,1.154427822139186,1.246515048708975,1.665248168508504,1.188860229469674,1.759629830082753,1.602075359661301,1.93882488744054,1.117660556129245,1.616531846026418,1.937269646332145,1.94681649374628,1.588928866358972,1.250141011769356,1.045194059416553,1.240025750869516,1.63609258625113,1.629820047649492,1.07449495521396,1.562704659585853,1.246248650611584,1.79312053594958,1.46370964785782,1.952211077258828,1.750833684997155,1.498440185636002
1.774579641539376,1.566348883368768,1.570893528735014,1.718289514506725,1.904966460591531,1.152751663281033,1.50214988637334,1.075019694411525,1.947863792892873,1.491670851235389,1.666279685717851,1.425668729320492,1.419694808611714,1.541955959190084,1.815026787304209,1.212772701737692,1.592898912874945,1.189221607862155,1.600606999676472,1.215570426769679,1.562997604168632,1.841581028405662,1.649763556526045,1.277482430180167,1.921963310347941,1.922722422499958,1.163815602781522,1.35695349336514,1.422105304875826,1.995202440736023,1.940108671095749
1.583890255483233,1.130413893235353,1.512421870565849,1.760540188791441,1.839143668499494,1.100870976419279,1.961953823967185,1.500096961973552,1.419968347661817,1.481218009028177,1.364862460569469,1.319533406755032,1.536747869060762,1.492807900869845,1.414350669251943,1.0396133624303,1.36003036349912,1.072635998600257,1.138754285977444,1.776070997827419,1.290032424823897,1.326596655307686,1.86275718437757,1.773608510106172,1.245683543056779,1.156861291866487,1.77265665303991,1.558697864365346,1.084068856837668,1.111087091705304,1.469961775796385
1.518356515467613,1.254006834667488,1.431230505586578,1.967354047147991,1.292131466367322,1.48710620421134,1.307026052907682,1.38174399638279,1.597402008731115,1.484115444601873,1.998689771673582,1.010023350701216,1.192969514633429,1.751134495917996,1.063229949937963,1.898972101499879,1.190865805794277,1.097905252356372,1.567276240831629,1.009527212416072,1.107440973206881,1.195475007602414,1.670090405646615,1.941167120520793,1.96548700811551,1.863924538447199,1.302338459758954,1.73015854554657,1.838605611284203,1.714794734334579,1.299316689718643
1.346939223302784,1.983373387061524,1.630460602727993,1.829512423510873,1.655355707515972,1.525977940591912,1.93033770100548,1.407279853035741,1.908448817370428,1.028906531562544,1.033823361525742,1.958035260904616,1.874091094667395,1.939693855935509,1.771435438848415,1.046311105872575,1.307344181007366,1.535436567684962,1.388135440310616,1.1829302281875,1.813257572306726,1.344152459230665,1.10193648229417,1.632107035357963,1.90799947783161,1.941916726257082,1.93676361514204,1.808456881873342,1.303115734425947,1.14178189942304,1.095692847484769
1.244184007279469,1.989243570938367,1.809992383099536,1.97080849767272,1.92799916186233,1.927683146619715,1.520302080063825,1.777277719799722,1.931039735393074,1.964593629416119,1.107707131509812,1.67736271263586,1.013724109749726,1.020006237936534,1.592064282158805,1.430202069411359,1.074441694579024,1.628802398554414,1.180907064865157,1.743809766956436,1.553007515461965,1.657821832177495,1.284701031086455,1.633310713946414,1.970040516798351,1.066731096104108,1.233096734195559,1.015613649030214,1.707703451808372,1.450121808409636,1.221358501473201
1.439715252828881,1.524220544117981,1.463699448055962,1.99558148046974,1.392376162601092,1.397300119195639,1.412813365345125,1.476436396101427,1.826527822790124,1.881067202620703,1.885174263173157,1.990938835686267,1.277881279347334,1.286090676347179,1.395030874760534,1.188498814428825,1.187323530426379,1.339587679995046,1.131246811670882,1.08947886512683,1.303438639922306,1.502030270282555,1.944005914315659,1.943598902142496,1.873505543825249,1.942203746711003,1.625973504813597,1.601938948455513,1.575280700807418,1.864471413764801,1.742333603499562
1.91791115157398,1.343814166475317,1.87004669789054,1.397441969866344,1.076040461451718,1.291298632018669,1.278224328633365,1.131632753657986,1.840044794627596,1.950628361768808,1.574202910110403,1.0561388725793,1.590270154659233,1.873677964162833,1.754028512126955,1.7321650194063,1.345889090800448,1.276833254056111,1.566603771217833,1.015910630647984,1.343820183136918,1.72827036406267,1.121866904367568,1.968641310856847,1.418490237575587,1.950063897061463,1.772428896633805,1.376227789313029,1.670521015134568,1.751745456463591,1.863389284791008
1.005352005652203,1.303320970540563,1.315204057763345,1.814216297216852,1.93089297983389,1.026761539084277,1.126240005017012,1.265012942184461,1.956183126457022,1.682783145220667,1.609822674754897,1.198002084486915,1.744221803974419,1.6778785931822,1.055190024049953,1.011707364268815,1.02881560988491,1.357761974435819,1.017173320742492,1.352186039220107,1.170767905866579,1.02563696744244,1.79770714000417,1.31137669372391,1.820842600832626,1.492027531240704,1.405815455445008,1.432398696919461,1.307302351338887,1.960757129748552,1.945538732456701
1.620471732179959,1.263070501670127,1.84044318317922,1.024154434652857,1.473588708378347,1.187147555145792,1.440528530885361,1.492831983395694,1.174858752603693,1.040992272181055,1.314738216640276,1.653117248601974,1.903446209098477,1.124776437697175,1.394415805446139,1.485201161551321,1.649038707828704,1.903038727772395,1.393621986302538,1.95477753382336,1.992407758861588,1.556115852587409,1.093038488926313,1.511054481316792,1.7889884098794,1.450047548657697,1.645057046503833,1.253285933044662,1.082226913415657,1.49843750315654,1.040049947499766
